stock_line_id,warehouse,article,article_norm,name,qty_in_move,cost_rub,unit_cost_rub,source_file,source_file_id,so_t
STK-131,ДЕМИ (Основное подразделение),T-2546,T-2546,"Пальто-халат женское, черное с принтом ""пион"", из шелка",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-132,ДЕМИ (Основное подразделение),0-1178,0-1178,"Пальто-халат женское, черное, из бархата, длинное, с поясом",,-202.0,-202.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-133,ДЕМИ (Основное подразделение),0-1187D,0-1187D,"Блуза женская, черная в белый горох, из шелка, с отделкой белым кантом",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-134,ДЕМИ (Основное подразделение),0-1187E,0-1187E,"Брюки женские, черные, из шелка, с белым кантом",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-135,ДЕМИ (Основное подразделение),0-1416,0-1416,"Брюки женские, черные, из стрейч бархата, с шелковым лампасом",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-136,ДЕМИ (Основное подразделение),0-1418,0-1418,"Свитшот женский, черный, из бархата, с декоративными элементами на рукавах",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-137,ДЕМИ (Основное подразделение),0-1442,0-1442,"Юбка женская, черная, из фатина, с принтом ""горошек""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-138,ДЕМИ (Основное подразделение),0-1444A,0-1444A,"Свитшот женский, черный, из футера, с декором принт ""дерево, птица, Yanina"", с капюшоном",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-139,ДЕМИ (Основное подразделение),0-1486С,0-1486С,"Юбка женская, черная, из пайеточной ткани, с декором ""Ласточки""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-140,ДЕМИ (Основное подразделение),0-1511,0-1511,"Юбка женская, белая, из фатина, с вышивкой ""Yanina, love, joy""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-141,ДЕМИ (Основное подразделение),0-1823С,0-1823С,"Жакет женский, черный, из шерсти, декорирован расшитыми ""птицами""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-142,ДЕМИ (Основное подразделение),0-1871В,0-1871В,"Юбка женская, черная, из фатина, с принтом ""листья""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-143,ДЕМИ (Основное подразделение),0-1899,0-1899,"Брюки женские, черные, из футера, с поясом ""рибана""",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-144,ДЕМИ (Основное подразделение),0-1968,0-1968,"Пальто женское, черное, из бархата и пайеточной ткани, декорировано перьями страуса по низу рукава",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-145,ДЕМИ (Основное подразделение),0-1984P,0-1984P,"Футболка женская, белая, из трикотажа, с декором принт ""дерево, птица, Yanina""",1.0,2778.86,2778.86,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-146,ДЕМИ (Основное подразделение),0-2073B,0-2073B,"Пальто женское, темно-синее, из шерсти, со съемным меховым воротником",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-147,ДЕМИ (Основное подразделение),0-2079,0-2079,"Дубленка женская, светло-серая, из овчины, декорирована аппликацией из кожи",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-148,ДЕМИ (Основное подразделение),0-2209,0-2209,"Пальто женское, черное, из плащевой ткани, с меховым воротником",,,,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
