sku_id,canonical_sku,article,code_1c,name,in_cost,in_sales,in_intersection,sales_revenue_rub,status
SKU-e7ed9ba7e5b07bab,0-1937A,0-1937А,00-00000338,Маска защитная черная с белым принтом,N,N,N,,CANDIDATE_MASTER
SKU-3af6c9111a5421cf,0-1939,0-1939,00-00000492,"Свитшот женский, черный, из бархата, с вышивкой ""Панда"" с ""молнией""",N,N,N,,CANDIDATE_MASTER
SKU-9604452154b07d48,0-1940,0-1940,00-00000491,"Брюки-джоггеры женские, черные, из стрейч бархата",N,Y,N,42300.0,CANDIDATE_MASTER
SKU-95703808fb2d22dd,0-1941,0-1941,00-00000493,"Свитшот женский, черный, из бархата и футера, с вышивкой ""Панда""",N,N,N,,CANDIDATE_MASTER
SKU-cf4c17397dee4b15,0-1942,0-1942,00-00000490,"Шорты женские, черные, из бархата, удлиненные",N,Y,N,6300.0,CANDIDATE_MASTER
SKU-3ba567f06b2a974b,0-1944,0-1944,00-00000511,"Брюки женские, черные, из крепа, с карманами",N,N,N,,CANDIDATE_MASTER
SKU-b1b1f5f2ec042796,0-1945,0-1945,00-00000496,"Свитшот женский, черный, из бархата, с аппликационной вышивкой ""Панда""",N,N,N,,CANDIDATE_MASTER
SKU-b29bb22c951ef2c4,0-1947,0-1947,00-00000444,"Комбинезон женский, черный в мелкий горох, из атласа, декорирован вставкой из кружева",N,N,N,,CANDIDATE_MASTER
SKU-0daf6e232d19f552,0-1948,0-1948,00-00000445,"Платье женское, черное, из бархата, с белой вставкой из кружева",N,Y,N,49500.0,CANDIDATE_MASTER
SKU-d9146e619e26d99e,0-1949,0-1949,00-00000446,"Платье женское, черное, из бархата, с декором ""Цветы"" на рукавах",N,Y,N,49500.0,CANDIDATE_MASTER
SKU-92876b913e1ae0c8,0-1950,0-1950,00-00000447,"Платье женское, черное, из бархата, с белыми рукавами из шифона",N,N,N,,CANDIDATE_MASTER
SKU-9a66f5d639011d96,0-1950A,0-1950А,00-00000494,"Платье женское, черное, из бархата, декорировано белыми манжетами и черным бантом",N,Y,N,140400.0,CANDIDATE_MASTER
SKU-de7c7ee1b94bfbd7,0-1951,0-1951,00-00000449,"Платье женское, черное в горох, из атласа, по лифу вставка из белого кружева",N,Y,N,39000.0,CANDIDATE_MASTER
SKU-0d9e07c877b9758c,0-1951A,0-1951А,00-00000448,"Платье женское, черное, из бархата, с рукавами из черного фатина",N,N,N,,CANDIDATE_MASTER
SKU-2b292dbe54ff2e5e,0-1952,0-1952,00-00000450,"Юбка женская, розовая, из кружевной ткани, декорирована перьями страуса",N,N,N,,CANDIDATE_MASTER
SKU-146f6424a7659e62,0-1953,0-1953,00-00000451,"Блуза женская, розовая, из шифона, декорирована помпонами в тон основной ткани",N,N,N,,CANDIDATE_MASTER
SKU-7c0f22fb0661d00f,0-1954,0-1954,00-00000452,"Жакет женский, белый, из хлопка, декорирован кружевом и вышитыми цветами",N,N,N,,CANDIDATE_MASTER
SKU-b39312b92b743922,0-1954A,0-1954А,00-00000453,"Жакет женский, черный, из хлопка, декорирован вставкой из кружева и вышитыми цветами",N,N,N,,CANDIDATE_MASTER
SKU-6446320bbd4b0105,0-1954A1,0-1954А1,00-00000755,"Жакет женский, многоцветный, из хлопка, классического силуэта",N,N,N,,CANDIDATE_MASTER
SKU-75bcf1135a8061a3,0-1954B,0-1954В,00-00000733,"Жакет женский, темно-синий, из хлопка, с принтом ""туканы""",N,N,N,,CANDIDATE_MASTER
SKU-0970bcf0467878c9,0-1955,0-1955,00-00000454,"Шорты женские, белые, из хлопка, с карманами",N,N,N,,CANDIDATE_MASTER
SKU-04e3d4c9c0a28b9f,0-1955B,0-1955B,00-00000734,"Шорты женские, темно-синие, из хлопка, с принтом ""туканы""",N,N,N,,CANDIDATE_MASTER
SKU-aec3a68725878e05,0-1955K,0-1955K,00-00001004,"Шорты женские, красные, из костюмной ткани ""шанель""",N,N,N,,CANDIDATE_MASTER
SKU-41dc14f2ce5cb09e,0-1955P,0-1955P,00-00001003,"Шорты женские, светло-розовые, из костюмной ткани ""шанель""",N,N,N,,CANDIDATE_MASTER
SKU-5e07deee73bf181b,0-1955A,0-1955А,00-00000455,"Шорты женские, черные, из хлопка, с карманами",N,N,N,,CANDIDATE_MASTER
SKU-ddbd0157f17949d3,0-1955A1,0-1955А1,00-00000754,"Шорты женские, многоцветные, из хлопка",N,N,N,,CANDIDATE_MASTER
SKU-f9a27ae00ba9a606,0-1956,0-1956,00-00000456,"Юбка женская, белая, из шифона, завязывающаяся на тонкую бейку",N,N,N,,CANDIDATE_MASTER
SKU-88131a2844a78ab5,0-1956A,0-1956А,00-00000457,"Юбка женская, черная, из шифона, завязывающаяся на тонкую бейку",N,N,N,,CANDIDATE_MASTER
SKU-6a6fdbd29c63ec90,0-1957,0-1957,00-00000458,"Комбинезон женский, серый с рисунком, из атласа, декорирован белым воротником и бантом",N,N,N,,CANDIDATE_MASTER
SKU-d2fd53b6c2eac26d,0-1958,0-1958,00-00000459,"Платье женское, фиолетово-черное, из пайеточной ткани, с расшитой тесьмой по горловине",N,N,N,,CANDIDATE_MASTER
SKU-8300b5f29d3b9389,0-1959,0-1959,00-00000460,"Юбка женская, розовая, из пайеточной ткани, с вставкой из шифона по боковым швам",N,N,N,,CANDIDATE_MASTER
SKU-3c41cf77de22755a,0-1960,0-1960,00-00000461,"Блуза женская, розовая, из шифона, с воротником ""стойка"", переходящая в бант",Y,N,N,,CANDIDATE_MASTER
SKU-78b0f9aac3ee5072,0-1960A,0-1960А,00-00000462,"Блуза женская, голубая, из шифона, с воротником ""стойка"", переходящим в бант",N,Y,N,35730.0,CANDIDATE_MASTER
SKU-e76db4fb70bf0ad0,0-1961,0-1961,00-00000463,"Платье женское, розовое, из паеточной ткани, с кокеткой из трикотажа",N,N,N,,CANDIDATE_MASTER
SKU-1eaafa6ddcada50a,0-1962,0-1962,00-00000464,"Платье женское, фиолетово-черное, из пайеточной ткани, с декоративной съемной деталью",N,Y,N,49500.0,CANDIDATE_MASTER
SKU-ac31f22e00cd888d,0-1963,0-1963,00-00000465,"Платье женское, черное, из шифона, с страусиным боа по низу и вышитыми цветами",N,N,N,,CANDIDATE_MASTER
SKU-ecd8d2c40aebebe7,0-1963A,0-1963А,00-00000466,"Платье женское, белое, из шифона, с страусиным боа и вышитыми цветами",N,N,N,,CANDIDATE_MASTER
SKU-8c9c133bae8c473c,0-1963B,0-1963В,00-00000467,"Платье женское, красное, из шифона, с страусиным боа и вышитыми цветами",N,N,N,,CANDIDATE_MASTER
SKU-af363da3ba0c10b6,0-1964,0-1964,00-00000518,"Блуза женская, черная, из бархата и трикотажа",N,N,N,,CANDIDATE_MASTER
SKU-c43bbcec75852cb4,0-1964A,0-1964А,00-00000519,"Блуза женская, черная, из бархата, декорирована фигурной вставкой из трикотажа",N,N,N,,CANDIDATE_MASTER
SKU-2fd21aa2be345fdf,0-1964B,0-1964В,00-00000520,"Блуза женская, черная, из бархата и фатина, декорирована бантом по горловине",N,Y,N,9800.0,CANDIDATE_MASTER
SKU-fb82bcc9f3d8074b,0-1965,0-1965,00-00000468,"Брюки женские, черные, из экокожи, с белым внутренним лампасом",N,N,N,,CANDIDATE_MASTER
SKU-aae449ed80aeed09,0-1966,0-1966,00-00000469,"Платье женское, черное, из трикотажа, декорировано расшитой тесьмой по горловине и имитации карманов",N,N,N,,CANDIDATE_MASTER
SKU-2c033796c61ff9be,0-1967,0-1967,00-00000470,"Платье женское, черное, из бархата, декорировано бархатным бантом на кокетке из фатина",N,Y,N,24750.0,CANDIDATE_MASTER
SKU-1d07ea753be79837,0-1967A,0-1967А,00-00000592,"Платье женское, зеленое, из бархата. с объемным рукавом",N,N,N,,CANDIDATE_MASTER
SKU-509752946197e1a3,0-1967B,0-1967В,00-00000593,"Платье женское, фиолетовое, из бархата, с объемным рукавом",N,N,N,,CANDIDATE_MASTER
SKU-e09a26426170e4d5,0-1968,0-1968,00-00000500,"Пальто женское, черное, из бархата и пайеточной ткани, декорировано перьями страуса по низу рукава",Y,Y,Y,67000.0,CANDIDATE_MASTER
SKU-4c85cd7a219a5692,0-1969,0-1969,00-00000476,"Платье женское, желтое, из шифона, по лифу декорировано вышитыми цветами",N,N,N,,CANDIDATE_MASTER
SKU-bdaed90e4a949292,0-1970,0-1970,00-00000473,"Юбка женская, розовая, из экокожи на фатине, с вертикальными фрагментами",N,N,N,,CANDIDATE_MASTER
SKU-8ad049b3e587bec2,0-1970A,0-1970А,00-00000495,"Юбка женская, черная, из экокожи на фатине, с вертикальными фрагментами",N,N,N,,CANDIDATE_MASTER
SKU-3dc86d1a9446f172,0-1971,0-1971,00-00000477,"Платье женское, голубое, из шифона, декорировано вышитыми цветами",N,Y,N,20000.0,CANDIDATE_MASTER
SKU-8d07b35c2ea6632d,0-1972,0-1972,00-00000501,"Платье женское, черное, из футера, шифона и пайеточной ткани, по низу отделка из шелка",N,N,N,,CANDIDATE_MASTER
SKU-d54875c68f80134d,0-1972A,0-1972А,00-00000502,"Платье женское, белое, из футера, с отделкой из шифона, шелка и пайеточной ткани",N,N,N,,CANDIDATE_MASTER
SKU-809c6e6e0e456d4c,0-1973,0-1973,00-00000472,"Юбка женская, белая, из крепа, декорирована вышитыми цветами по низу",N,N,N,,CANDIDATE_MASTER
SKU-0ef87c3331b1fdf4,0-1973A,0-1973А,00-00000471,"Юбка женская, черная, из крепа, декорирована по низу юбки вышитыми цветами",N,Y,N,9000.0,CANDIDATE_MASTER
SKU-8a9a4dc76fffddf4,0-1974,0-1974,00-00000503,"Платье женское, черное, из крепа, с белой вставкой по лифу, декорировано бархатным бантом",N,N,N,,CANDIDATE_MASTER
SKU-775b3ea622dc9b2f,0-1975,0-1975,00-00000504,"Платье женское, черное, из футера и бархата, с объемными рукавами ""баллон""",N,Y,N,75200.0,CANDIDATE_MASTER
SKU-961e080f6558601c,0-1976,0-1976,00-00000474,"Платье женское, черное, из кружевной ткани и фатина, декорировано по горловине вышитыми цветами",N,N,N,,CANDIDATE_MASTER
SKU-6ec275148065720d,0-1977,0-1977,00-00000475,"Платье женское, белое, из фатина, декорировано вышитыми цветами и помпонами",N,N,N,,CANDIDATE_MASTER
SKU-79fbabafe086a852,0-1978,0-1978,00-00000521,"Свитшот женский, черный, из футера, с капюшоном, с белым принтом Y",N,N,N,,CANDIDATE_MASTER
SKU-d186377bd60325d7,0-1978A,0-1978A,00-00000522,"Свитшот женский, черный, из футера, с капюшоном, с черным принтом Y",N,N,N,,CANDIDATE_MASTER
SKU-b216fb31270a8e41,0-1979,0-1979,00-00000523,"Свитшот женский, черный, из футера, с белым принтом Y",N,N,N,,CANDIDATE_MASTER
SKU-0645093c96430c7d,0-1979A,0-1979А,00-00000524,"Свитшот женский, черный, из футера, с черным принтом Y",N,N,N,,CANDIDATE_MASTER
SKU-9b716919bfb9eaab,0-1980,0-1980,00-00000514,"Юбка женская, черная, из фатина, декорирована белыми помпонами",N,N,N,,CANDIDATE_MASTER
SKU-3d86faab71caeae0,0-1980A,0-1980А,00-00000515,"Юбка женская, белая, из фатина, декорирована черными помпонами",N,N,N,,CANDIDATE_MASTER
SKU-e34f1fc554007ac5,0-1981,0-1981,00-00000481,"Свитшот женский, черный, из футера и пайеточной ткани, декорирован расшитой буквой Y",N,N,N,,CANDIDATE_MASTER
SKU-37dc74cedf6d8eba,0-1981A,0-1981А,00-00000483,"Свитшот женский, белый, из футера и пайеточной ткани, с вышитой буквой Y",N,Y,N,20000.0,CANDIDATE_MASTER
SKU-6fe7feed4a649784,0-1983,0-1983,00-00000506,"Футболка женская, белая, из трикотажа, с длинным рукавом",N,Y,N,8400.0,CANDIDATE_MASTER
SKU-cbda91f390f644fc,0-1984,0-1984,00-00000507,"Футболка женская, черная, из трикотажа, с разноцветным принтом YANINA",N,N,N,,CANDIDATE_MASTER
SKU-9912faedf9d3401e,0-1984A,0-1984A,00-00000508,"Футболка женская, черная, из трикотажа, с розовым принтом YANINA",N,N,N,,CANDIDATE_MASTER
SKU-2595095007a31c74,0-1984C,0-1984C,00-00000509,"Футболка женская, черная, из трикотажа, с черным принтом YANINA",N,N,N,,CANDIDATE_MASTER
SKU-2a03d66a4c06a45e,0-1984E,0-1984E,00-00000557,"Футболка женская, белая, из трикотажа, COUTURE",N,N,N,,CANDIDATE_MASTER
SKU-0a944e937f7fb931,0-1984F,0-1984F,00-00000750,"Футболка женская, черная с принтом ""цветные капли"", из хлопка",N,Y,N,13500.0,CANDIDATE_MASTER
